journal_id,period,reference,account,signed_cents
JRN-029942,2025-04,COST-INV-20-0449,cogs,1139879
JRN-029942,2025-04,COST-INV-20-0449,cash,-1139879
JRN-029943,2025-04,INV-20-0450,ar,1899799
JRN-029943,2025-04,INV-20-0450,revenue,-1899799
JRN-029944,2025-04,INV-20-0450,cash,1899799
JRN-029944,2025-04,INV-20-0450,ar,-1899799
JRN-029945,2025-04,COST-INV-20-0450,cogs,1139879
JRN-029945,2025-04,COST-INV-20-0450,cash,-1139879
JRN-029946,2025-04,INV-20-0451,ar,1899799
JRN-029946,2025-04,INV-20-0451,revenue,-1899799
JRN-029947,2025-04,INV-20-0451,cash,1899799
JRN-029947,2025-04,INV-20-0451,ar,-1899799
JRN-029948,2025-04,COST-INV-20-0451,cogs,1139879
JRN-029948,2025-04,COST-INV-20-0451,cash,-1139879
JRN-029949,2025-04,INV-20-0452,ar,1899799
JRN-029949,2025-04,INV-20-0452,revenue,-1899799
JRN-029950,2025-04,INV-20-0452,cash,1899799
JRN-029950,2025-04,INV-20-0452,ar,-1899799
JRN-029951,2025-04,COST-INV-20-0452,cogs,1139879
JRN-029951,2025-04,COST-INV-20-0452,cash,-1139879
JRN-029952,2025-04,INV-20-0453,ar,1899799
JRN-029952,2025-04,INV-20-0453,revenue,-1899799
JRN-029953,2025-04,INV-20-0453,cash,1899799
JRN-029953,2025-04,INV-20-0453,ar,-1899799
JRN-029954,2025-04,COST-INV-20-0453,cogs,1139879
JRN-029954,2025-04,COST-INV-20-0453,cash,-1139879
JRN-029955,2025-04,INV-20-0454,ar,1899799
JRN-029955,2025-04,INV-20-0454,revenue,-1899799
JRN-029956,2025-04,INV-20-0454,cash,1899799
JRN-029956,2025-04,INV-20-0454,ar,-1899799
JRN-029957,2025-04,COST-INV-20-0454,cogs,1139879
JRN-029957,2025-04,COST-INV-20-0454,cash,-1139879
JRN-029958,2025-04,INV-20-0455,ar,1899799
JRN-029958,2025-04,INV-20-0455,revenue,-1899799
JRN-029959,2025-04,INV-20-0455,cash,1899799
JRN-029959,2025-04,INV-20-0455,ar,-1899799
JRN-029960,2025-04,COST-INV-20-0455,cogs,1139879
JRN-029960,2025-04,COST-INV-20-0455,cash,-1139879
JRN-029961,2025-04,INV-20-0456,ar,1899799
JRN-029961,2025-04,INV-20-0456,revenue,-1899799
JRN-029962,2025-04,INV-20-0456,cash,1899799
JRN-029962,2025-04,INV-20-0456,ar,-1899799
JRN-029963,2025-04,COST-INV-20-0456,cogs,1139879
JRN-029963,2025-04,COST-INV-20-0456,cash,-1139879
JRN-029964,2025-04,INV-20-0457,ar,1899799
JRN-029964,2025-04,INV-20-0457,revenue,-1899799
JRN-029965,2025-04,INV-20-0457,cash,1899799
JRN-029965,2025-04,INV-20-0457,ar,-1899799
JRN-029966,2025-04,COST-INV-20-0457,cogs,1139879
JRN-029966,2025-04,COST-INV-20-0457,cash,-1139879
JRN-029967,2025-04,INV-20-0458,ar,1899799
JRN-029967,2025-04,INV-20-0458,revenue,-1899799
JRN-029968,2025-04,INV-20-0458,cash,1899799
JRN-029968,2025-04,INV-20-0458,ar,-1899799
JRN-029969,2025-04,COST-INV-20-0458,cogs,1139879
JRN-029969,2025-04,COST-INV-20-0458,cash,-1139879
JRN-029970,2025-04,INV-20-0459,ar,1899799
JRN-029970,2025-04,INV-20-0459,revenue,-1899799
JRN-029971,2025-04,INV-20-0459,cash,1899799
JRN-029971,2025-04,INV-20-0459,ar,-1899799
JRN-029972,2025-04,COST-INV-20-0459,cogs,1139879
JRN-029972,2025-04,COST-INV-20-0459,cash,-1139879
JRN-029973,2025-04,INV-20-0460,ar,1899799
JRN-029973,2025-04,INV-20-0460,revenue,-1899799
JRN-029974,2025-04,INV-20-0460,cash,1899799
JRN-029974,2025-04,INV-20-0460,ar,-1899799
JRN-029975,2025-04,COST-INV-20-0460,cogs,1139879
JRN-029975,2025-04,COST-INV-20-0460,cash,-1139879
JRN-029976,2025-04,INV-20-0461,ar,1899799
JRN-029976,2025-04,INV-20-0461,revenue,-1899799
JRN-029977,2025-04,INV-20-0461,cash,1899799
JRN-029977,2025-04,INV-20-0461,ar,-1899799
JRN-029978,2025-04,COST-INV-20-0461,cogs,1139879
JRN-029978,2025-04,COST-INV-20-0461,cash,-1139879
JRN-029979,2025-04,INV-20-0462,ar,1899799
JRN-029979,2025-04,INV-20-0462,revenue,-1899799
JRN-029980,2025-04,INV-20-0462,cash,1899799
JRN-029980,2025-04,INV-20-0462,ar,-1899799
JRN-029981,2025-04,COST-INV-20-0462,cogs,1139879
JRN-029981,2025-04,COST-INV-20-0462,cash,-1139879
JRN-029982,2025-04,INV-20-0463,ar,1899799
JRN-029982,2025-04,INV-20-0463,revenue,-1899799
JRN-029983,2025-04,INV-20-0463,cash,1899799
JRN-029983,2025-04,INV-20-0463,ar,-1899799
JRN-029984,2025-04,COST-INV-20-0463,cogs,1139879
JRN-029984,2025-04,COST-INV-20-0463,cash,-1139879
JRN-029985,2025-04,INV-20-0464,ar,1899799
JRN-029985,2025-04,INV-20-0464,revenue,-1899799
JRN-029986,2025-04,INV-20-0464,cash,1899799
JRN-029986,2025-04,INV-20-0464,ar,-1899799
JRN-029987,2025-04,COST-INV-20-0464,cogs,1139879
JRN-029987,2025-04,COST-INV-20-0464,cash,-1139879
JRN-029988,2025-04,INV-20-0465,ar,1899799
JRN-029988,2025-04,INV-20-0465,revenue,-1899799
JRN-029989,2025-04,INV-20-0465,cash,1899799
JRN-029989,2025-04,INV-20-0465,ar,-1899799
JRN-029990,2025-04,COST-INV-20-0465,cogs,1139879
JRN-029990,2025-04,COST-INV-20-0465,cash,-1139879
JRN-029991,2025-04,INV-20-0466,ar,1899799
JRN-029991,2025-04,INV-20-0466,revenue,-1899799
JRN-029992,2025-04,INV-20-0466,cash,1899799
JRN-029992,2025-04,INV-20-0466,ar,-1899799
JRN-029993,2025-04,COST-INV-20-0466,cogs,1139879
JRN-029993,2025-04,COST-INV-20-0466,cash,-1139879
JRN-029994,2025-04,INV-20-0467,ar,1899799
JRN-029994,2025-04,INV-20-0467,revenue,-1899799
JRN-029995,2025-04,INV-20-0467,cash,1899799
JRN-029995,2025-04,INV-20-0467,ar,-1899799
JRN-029996,2025-04,COST-INV-20-0467,cogs,1139879
JRN-029996,2025-04,COST-INV-20-0467,cash,-1139879
JRN-029997,2025-04,INV-20-0468,ar,1899799
JRN-029997,2025-04,INV-20-0468,revenue,-1899799
JRN-029998,2025-04,INV-20-0468,cash,1899799
JRN-029998,2025-04,INV-20-0468,ar,-1899799
JRN-029999,2025-04,COST-INV-20-0468,cogs,1139879
JRN-029999,2025-04,COST-INV-20-0468,cash,-1139879
JRN-030000,2025-04,INV-20-0469,ar,1899799
JRN-030000,2025-04,INV-20-0469,revenue,-1899799
JRN-030001,2025-04,INV-20-0469,cash,1899799
JRN-030001,2025-04,INV-20-0469,ar,-1899799
JRN-030002,2025-04,COST-INV-20-0469,cogs,1139879
JRN-030002,2025-04,COST-INV-20-0469,cash,-1139879
JRN-030003,2025-04,INV-20-0470,ar,1899799
JRN-030003,2025-04,INV-20-0470,revenue,-1899799
JRN-030004,2025-04,INV-20-0470,cash,1899799
JRN-030004,2025-04,INV-20-0470,ar,-1899799
JRN-030005,2025-04,COST-INV-20-0470,cogs,1139879
JRN-030005,2025-04,COST-INV-20-0470,cash,-1139879
JRN-030006,2025-04,INV-20-0471,ar,1899799
JRN-030006,2025-04,INV-20-0471,revenue,-1899799
JRN-030007,2025-04,INV-20-0471,cash,1899799
JRN-030007,2025-04,INV-20-0471,ar,-1899799
JRN-030008,2025-04,COST-INV-20-0471,cogs,1139879
JRN-030008,2025-04,COST-INV-20-0471,cash,-1139879
JRN-030009,2025-04,INV-20-0472,ar,1899799
JRN-030009,2025-04,INV-20-0472,revenue,-1899799
JRN-030010,2025-04,INV-20-0472,cash,1899799
JRN-030010,2025-04,INV-20-0472,ar,-1899799
JRN-030011,2025-04,COST-INV-20-0472,cogs,1139879
JRN-030011,2025-04,COST-INV-20-0472,cash,-1139879
JRN-030012,2025-04,INV-20-0473,ar,1899799
JRN-030012,2025-04,INV-20-0473,revenue,-1899799
JRN-030013,2025-04,INV-20-0473,cash,1899799
JRN-030013,2025-04,INV-20-0473,ar,-1899799
JRN-030014,2025-04,COST-INV-20-0473,cogs,1139879
JRN-030014,2025-04,COST-INV-20-0473,cash,-1139879
JRN-030015,2025-04,INV-20-0474,ar,1899799
JRN-030015,2025-04,INV-20-0474,revenue,-1899799
JRN-030016,2025-04,INV-20-0474,cash,1899799
JRN-030016,2025-04,INV-20-0474,ar,-1899799
JRN-030017,2025-04,COST-INV-20-0474,cogs,1139879
JRN-030017,2025-04,COST-INV-20-0474,cash,-1139879
JRN-030018,2025-04,INV-20-0475,ar,1899799
JRN-030018,2025-04,INV-20-0475,revenue,-1899799
JRN-030019,2025-04,INV-20-0475,cash,1899799
JRN-030019,2025-04,INV-20-0475,ar,-1899799
JRN-030020,2025-04,COST-INV-20-0475,cogs,1139879
JRN-030020,2025-04,COST-INV-20-0475,cash,-1139879
JRN-030021,2025-04,INV-20-0476,ar,1899799
JRN-030021,2025-04,INV-20-0476,revenue,-1899799
JRN-030022,2025-04,INV-20-0476,cash,1899799
JRN-030022,2025-04,INV-20-0476,ar,-1899799
JRN-030023,2025-04,COST-INV-20-0476,cogs,1139879
JRN-030023,2025-04,COST-INV-20-0476,cash,-1139879
JRN-030024,2025-04,INV-20-0477,ar,1899799
JRN-030024,2025-04,INV-20-0477,revenue,-1899799
JRN-030025,2025-04,INV-20-0477,cash,1899799
JRN-030025,2025-04,INV-20-0477,ar,-1899799
JRN-030026,2025-04,COST-INV-20-0477,cogs,1139879
JRN-030026,2025-04,COST-INV-20-0477,cash,-1139879
JRN-030027,2025-04,INV-20-0478,ar,1899799
JRN-030027,2025-04,INV-20-0478,revenue,-1899799
JRN-030028,2025-04,INV-20-0478,cash,1899799
JRN-030028,2025-04,INV-20-0478,ar,-1899799
JRN-030029,2025-04,COST-INV-20-0478,cogs,1139879
JRN-030029,2025-04,COST-INV-20-0478,cash,-1139879
JRN-030030,2025-04,INV-20-0479,ar,1899799
JRN-030030,2025-04,INV-20-0479,revenue,-1899799
JRN-030031,2025-04,INV-20-0479,cash,1899799
JRN-030031,2025-04,INV-20-0479,ar,-1899799
JRN-030032,2025-04,COST-INV-20-0479,cogs,1139879
JRN-030032,2025-04,COST-INV-20-0479,cash,-1139879
JRN-030033,2025-04,INV-20-0480,ar,1899799
JRN-030033,2025-04,INV-20-0480,revenue,-1899799
JRN-030034,2025-04,INV-20-0480,cash,1899799
JRN-030034,2025-04,INV-20-0480,ar,-1899799
JRN-030035,2025-04,COST-INV-20-0480,cogs,1139879
JRN-030035,2025-04,COST-INV-20-0480,cash,-1139879
JRN-030036,2025-04,INV-20-0481,ar,1899799
JRN-030036,2025-04,INV-20-0481,revenue,-1899799
JRN-030037,2025-04,INV-20-0481,cash,1899799
JRN-030037,2025-04,INV-20-0481,ar,-1899799
JRN-030038,2025-04,COST-INV-20-0481,cogs,1139879
JRN-030038,2025-04,COST-INV-20-0481,cash,-1139879
JRN-030039,2025-04,INV-20-0482,ar,1899799
JRN-030039,2025-04,INV-20-0482,revenue,-1899799
JRN-030040,2025-04,INV-20-0482,cash,1899799
JRN-030040,2025-04,INV-20-0482,ar,-1899799
JRN-030041,2025-04,COST-INV-20-0482,cogs,1139879
JRN-030041,2025-04,COST-INV-20-0482,cash,-1139879
JRN-030042,2025-04,INV-20-0483,ar,1899799
JRN-030042,2025-04,INV-20-0483,revenue,-1899799
JRN-030043,2025-04,INV-20-0483,cash,1899799
JRN-030043,2025-04,INV-20-0483,ar,-1899799
JRN-030044,2025-04,COST-INV-20-0483,cogs,1139879
JRN-030044,2025-04,COST-INV-20-0483,cash,-1139879
JRN-030045,2025-04,INV-20-0484,ar,1899799
JRN-030045,2025-04,INV-20-0484,revenue,-1899799
JRN-030046,2025-04,INV-20-0484,cash,1899799
JRN-030046,2025-04,INV-20-0484,ar,-1899799
JRN-030047,2025-04,COST-INV-20-0484,cogs,1139879
JRN-030047,2025-04,COST-INV-20-0484,cash,-1139879
JRN-030048,2025-04,INV-20-0485,ar,1899799
JRN-030048,2025-04,INV-20-0485,revenue,-1899799
JRN-030049,2025-04,INV-20-0485,cash,1899799
JRN-030049,2025-04,INV-20-0485,ar,-1899799
JRN-030050,2025-04,COST-INV-20-0485,cogs,1139879
JRN-030050,2025-04,COST-INV-20-0485,cash,-1139879
JRN-030051,2025-04,INV-20-0486,ar,1899799
JRN-030051,2025-04,INV-20-0486,revenue,-1899799
JRN-030052,2025-04,INV-20-0486,cash,1899799
JRN-030052,2025-04,INV-20-0486,ar,-1899799
JRN-030053,2025-04,COST-INV-20-0486,cogs,1139879
JRN-030053,2025-04,COST-INV-20-0486,cash,-1139879
JRN-030054,2025-04,INV-20-0487,ar,1899799
JRN-030054,2025-04,INV-20-0487,revenue,-1899799
JRN-030055,2025-04,INV-20-0487,cash,1899799
JRN-030055,2025-04,INV-20-0487,ar,-1899799
JRN-030056,2025-04,COST-INV-20-0487,cogs,1139879
JRN-030056,2025-04,COST-INV-20-0487,cash,-1139879
JRN-030057,2025-04,INV-20-0488,ar,1899799
JRN-030057,2025-04,INV-20-0488,revenue,-1899799
JRN-030058,2025-04,INV-20-0488,cash,1899799
JRN-030058,2025-04,INV-20-0488,ar,-1899799
JRN-030059,2025-04,COST-INV-20-0488,cogs,1139879
JRN-030059,2025-04,COST-INV-20-0488,cash,-1139879
JRN-030060,2025-04,INV-20-0489,ar,1899799
JRN-030060,2025-04,INV-20-0489,revenue,-1899799
JRN-030061,2025-04,INV-20-0489,cash,1899799
JRN-030061,2025-04,INV-20-0489,ar,-1899799
JRN-030062,2025-04,COST-INV-20-0489,cogs,1139879
JRN-030062,2025-04,COST-INV-20-0489,cash,-1139879
JRN-030063,2025-04,INV-20-0490,ar,1899799
JRN-030063,2025-04,INV-20-0490,revenue,-1899799
JRN-030064,2025-04,INV-20-0490,cash,1899799
JRN-030064,2025-04,INV-20-0490,ar,-1899799
JRN-030065,2025-04,COST-INV-20-0490,cogs,1139879
JRN-030065,2025-04,COST-INV-20-0490,cash,-1139879
JRN-030066,2025-04,INV-20-0491,ar,1899799
JRN-030066,2025-04,INV-20-0491,revenue,-1899799
JRN-030067,2025-04,INV-20-0491,cash,1899799
JRN-030067,2025-04,INV-20-0491,ar,-1899799
JRN-030068,2025-04,COST-INV-20-0491,cogs,1139879
JRN-030068,2025-04,COST-INV-20-0491,cash,-1139879
JRN-030069,2025-04,INV-20-0492,ar,1899799
JRN-030069,2025-04,INV-20-0492,revenue,-1899799
JRN-030070,2025-04,INV-20-0492,cash,1899799
JRN-030070,2025-04,INV-20-0492,ar,-1899799
JRN-030071,2025-04,COST-INV-20-0492,cogs,1139879
JRN-030071,2025-04,COST-INV-20-0492,cash,-1139879
JRN-030072,2025-04,INV-20-0493,ar,1899799
JRN-030072,2025-04,INV-20-0493,revenue,-1899799
JRN-030073,2025-04,INV-20-0493,cash,1899799
JRN-030073,2025-04,INV-20-0493,ar,-1899799
JRN-030074,2025-04,COST-INV-20-0493,cogs,1139879
JRN-030074,2025-04,COST-INV-20-0493,cash,-1139879
JRN-030075,2025-04,INV-20-0494,ar,1899799
JRN-030075,2025-04,INV-20-0494,revenue,-1899799
JRN-030076,2025-04,INV-20-0494,cash,1899799
JRN-030076,2025-04,INV-20-0494,ar,-1899799
JRN-030077,2025-04,COST-INV-20-0494,cogs,1139879
JRN-030077,2025-04,COST-INV-20-0494,cash,-1139879
JRN-030078,2025-04,INV-20-0495,ar,1899799
JRN-030078,2025-04,INV-20-0495,revenue,-1899799
JRN-030079,2025-04,INV-20-0495,cash,1899799
JRN-030079,2025-04,INV-20-0495,ar,-1899799
JRN-030080,2025-04,COST-INV-20-0495,cogs,1139879
JRN-030080,2025-04,COST-INV-20-0495,cash,-1139879
JRN-030081,2025-04,INV-20-0496,ar,1899799
JRN-030081,2025-04,INV-20-0496,revenue,-1899799
JRN-030082,2025-04,INV-20-0496,cash,1899799
JRN-030082,2025-04,INV-20-0496,ar,-1899799
JRN-030083,2025-04,COST-INV-20-0496,cogs,1139879
JRN-030083,2025-04,COST-INV-20-0496,cash,-1139879
JRN-030084,2025-04,INV-20-0497,ar,1899799
JRN-030084,2025-04,INV-20-0497,revenue,-1899799
JRN-030085,2025-04,INV-20-0497,cash,1899799
JRN-030085,2025-04,INV-20-0497,ar,-1899799
JRN-030086,2025-04,COST-INV-20-0497,cogs,1139879
JRN-030086,2025-04,COST-INV-20-0497,cash,-1139879
JRN-030087,2025-04,INV-20-0498,ar,1899799
JRN-030087,2025-04,INV-20-0498,revenue,-1899799
JRN-030088,2025-04,INV-20-0498,cash,1899799
JRN-030088,2025-04,INV-20-0498,ar,-1899799
JRN-030089,2025-04,COST-INV-20-0498,cogs,1139879
JRN-030089,2025-04,COST-INV-20-0498,cash,-1139879
JRN-030090,2025-04,INV-20-0499,ar,1899799
JRN-030090,2025-04,INV-20-0499,revenue,-1899799
JRN-030091,2025-04,INV-20-0499,cash,1899799
JRN-030091,2025-04,INV-20-0499,ar,-1899799
JRN-030092,2025-04,COST-INV-20-0499,cogs,1139879
JRN-030092,2025-04,COST-INV-20-0499,cash,-1139879
JRN-030093,2025-04,INV-20-0500,ar,1899799
JRN-030093,2025-04,INV-20-0500,revenue,-1899799
JRN-030094,2025-04,INV-20-0500,cash,1899799
JRN-030094,2025-04,INV-20-0500,ar,-1899799
JRN-030095,2025-04,COST-INV-20-0500,cogs,1139879
JRN-030095,2025-04,COST-INV-20-0500,cash,-1139879
JRN-030096,2025-04,INV-20-SVC,ar,144833333
JRN-030096,2025-04,INV-20-SVC,revenue,-144833333
JRN-030097,2025-04,INV-20-SVC,cash,144833333
JRN-030097,2025-04,INV-20-SVC,ar,-144833333
JRN-030098,2025-04,SVC-COST-2025-04,cogs,72416666
JRN-030098,2025-04,SVC-COST-2025-04,cash,-72416666
JRN-030099,2025-04,PAY-2025-04,payroll,200000000
JRN-030099,2025-04,PAY-2025-04,cash,-200000000
JRN-030100,2025-04,DEP-2025-04,depreciation,100000000
JRN-030100,2025-04,DEP-2025-04,accum_depreciation,-100000000
JRN-030101,2025-05,INV-21-0001,ar,240000000
JRN-030101,2025-05,INV-21-0001,revenue,-240000000
JRN-030102,2025-05,INV-21-0001,cash,240000000
JRN-030102,2025-05,INV-21-0001,ar,-240000000
JRN-030103,2025-05,COST-INV-21-0001,cogs,264000000
JRN-030103,2025-05,COST-INV-21-0001,cash,-264000000
JRN-030104,2025-05,INV-21-0002,ar,1923848
JRN-030104,2025-05,INV-21-0002,revenue,-1923848
JRN-030105,2025-05,INV-21-0002,cash,1923848
JRN-030105,2025-05,INV-21-0002,ar,-1923848
JRN-030106,2025-05,COST-INV-21-0002,cogs,1154308
JRN-030106,2025-05,COST-INV-21-0002,cash,-1154308
JRN-030107,2025-05,INV-21-0003,ar,1923848
JRN-030107,2025-05,INV-21-0003,revenue,-1923848
JRN-030108,2025-05,INV-21-0003,cash,1923848
JRN-030108,2025-05,INV-21-0003,ar,-1923848
JRN-030109,2025-05,COST-INV-21-0003,cogs,1154308
JRN-030109,2025-05,COST-INV-21-0003,cash,-1154308
JRN-030110,2025-05,INV-21-0004,ar,1923848
JRN-030110,2025-05,INV-21-0004,revenue,-1923848
JRN-030111,2025-05,INV-21-0004,cash,1923848
JRN-030111,2025-05,INV-21-0004,ar,-1923848
JRN-030112,2025-05,COST-INV-21-0004,cogs,1154308
JRN-030112,2025-05,COST-INV-21-0004,cash,-1154308
JRN-030113,2025-05,INV-21-0005,ar,1923848
JRN-030113,2025-05,INV-21-0005,revenue,-1923848
JRN-030114,2025-05,INV-21-0005,cash,1923848
JRN-030114,2025-05,INV-21-0005,ar,-1923848
JRN-030115,2025-05,COST-INV-21-0005,cogs,1154308
JRN-030115,2025-05,COST-INV-21-0005,cash,-1154308
JRN-030116,2025-05,INV-21-0006,ar,1923848
JRN-030116,2025-05,INV-21-0006,revenue,-1923848
JRN-030117,2025-05,INV-21-0006,cash,1923848
JRN-030117,2025-05,INV-21-0006,ar,-1923848
JRN-030118,2025-05,COST-INV-21-0006,cogs,1154308
JRN-030118,2025-05,COST-INV-21-0006,cash,-1154308
JRN-030119,2025-05,INV-21-0007,ar,1923848
JRN-030119,2025-05,INV-21-0007,revenue,-1923848
JRN-030120,2025-05,INV-21-0007,cash,1923848
JRN-030120,2025-05,INV-21-0007,ar,-1923848
JRN-030121,2025-05,COST-INV-21-0007,cogs,1154308
JRN-030121,2025-05,COST-INV-21-0007,cash,-1154308
JRN-030122,2025-05,INV-21-0008,ar,1923848
JRN-030122,2025-05,INV-21-0008,revenue,-1923848
JRN-030123,2025-05,INV-21-0008,cash,1923848
JRN-030123,2025-05,INV-21-0008,ar,-1923848
JRN-030124,2025-05,COST-INV-21-0008,cogs,1154308
JRN-030124,2025-05,COST-INV-21-0008,cash,-1154308
JRN-030125,2025-05,INV-21-0009,ar,1923848
JRN-030125,2025-05,INV-21-0009,revenue,-1923848
JRN-030126,2025-05,INV-21-0009,cash,1923848
JRN-030126,2025-05,INV-21-0009,ar,-1923848
JRN-030127,2025-05,COST-INV-21-0009,cogs,1154308
JRN-030127,2025-05,COST-INV-21-0009,cash,-1154308
JRN-030128,2025-05,INV-21-0010,ar,1923848
JRN-030128,2025-05,INV-21-0010,revenue,-1923848
JRN-030129,2025-05,INV-21-0010,cash,1923848
JRN-030129,2025-05,INV-21-0010,ar,-1923848
JRN-030130,2025-05,COST-INV-21-0010,cogs,1154308
JRN-030130,2025-05,COST-INV-21-0010,cash,-1154308
JRN-030131,2025-05,INV-21-0011,ar,1923848
JRN-030131,2025-05,INV-21-0011,revenue,-1923848
JRN-030132,2025-05,INV-21-0011,cash,1923848
JRN-030132,2025-05,INV-21-0011,ar,-1923848
JRN-030133,2025-05,COST-INV-21-0011,cogs,1154308
JRN-030133,2025-05,COST-INV-21-0011,cash,-1154308
JRN-030134,2025-05,INV-21-0012,ar,1923848
JRN-030134,2025-05,INV-21-0012,revenue,-1923848
JRN-030135,2025-05,INV-21-0012,cash,1923848
JRN-030135,2025-05,INV-21-0012,ar,-1923848
JRN-030136,2025-05,COST-INV-21-0012,cogs,1154308
JRN-030136,2025-05,COST-INV-21-0012,cash,-1154308
JRN-030137,2025-05,INV-21-0013,ar,1923848
JRN-030137,2025-05,INV-21-0013,revenue,-1923848
JRN-030138,2025-05,INV-21-0013,cash,1923848
JRN-030138,2025-05,INV-21-0013,ar,-1923848
JRN-030139,2025-05,COST-INV-21-0013,cogs,1154308
JRN-030139,2025-05,COST-INV-21-0013,cash,-1154308
JRN-030140,2025-05,INV-21-0014,ar,1923848
JRN-030140,2025-05,INV-21-0014,revenue,-1923848
JRN-030141,2025-05,INV-21-0014,cash,1923848
JRN-030141,2025-05,INV-21-0014,ar,-1923848
JRN-030142,2025-05,COST-INV-21-0014,cogs,1154308
JRN-030142,2025-05,COST-INV-21-0014,cash,-1154308
JRN-030143,2025-05,INV-21-0015,ar,1923848
JRN-030143,2025-05,INV-21-0015,revenue,-1923848
JRN-030144,2025-05,INV-21-0015,cash,1923848
JRN-030144,2025-05,INV-21-0015,ar,-1923848
JRN-030145,2025-05,COST-INV-21-0015,cogs,1154308
JRN-030145,2025-05,COST-INV-21-0015,cash,-1154308
JRN-030146,2025-05,INV-21-0016,ar,1923848
JRN-030146,2025-05,INV-21-0016,revenue,-1923848
JRN-030147,2025-05,INV-21-0016,cash,1923848
JRN-030147,2025-05,INV-21-0016,ar,-1923848
JRN-030148,2025-05,COST-INV-21-0016,cogs,1154308
JRN-030148,2025-05,COST-INV-21-0016,cash,-1154308
JRN-030149,2025-05,INV-21-0017,ar,1923848
JRN-030149,2025-05,INV-21-0017,revenue,-1923848
JRN-030150,2025-05,INV-21-0017,cash,1923848
JRN-030150,2025-05,INV-21-0017,ar,-1923848
JRN-030151,2025-05,COST-INV-21-0017,cogs,1154308
JRN-030151,2025-05,COST-INV-21-0017,cash,-1154308
JRN-030152,2025-05,INV-21-0018,ar,1923848
JRN-030152,2025-05,INV-21-0018,revenue,-1923848
JRN-030153,2025-05,INV-21-0018,cash,1923848
JRN-030153,2025-05,INV-21-0018,ar,-1923848
JRN-030154,2025-05,COST-INV-21-0018,cogs,1154308
JRN-030154,2025-05,COST-INV-21-0018,cash,-1154308
JRN-030155,2025-05,INV-21-0019,ar,1923848
JRN-030155,2025-05,INV-21-0019,revenue,-1923848
JRN-030156,2025-05,INV-21-0019,cash,1923848
JRN-030156,2025-05,INV-21-0019,ar,-1923848
JRN-030157,2025-05,COST-INV-21-0019,cogs,1154308
JRN-030157,2025-05,COST-INV-21-0019,cash,-1154308
JRN-030158,2025-05,INV-21-0020,ar,1923848
JRN-030158,2025-05,INV-21-0020,revenue,-1923848
JRN-030159,2025-05,INV-21-0020,cash,1923848
JRN-030159,2025-05,INV-21-0020,ar,-1923848
JRN-030160,2025-05,COST-INV-21-0020,cogs,1154308
JRN-030160,2025-05,COST-INV-21-0020,cash,-1154308
JRN-030161,2025-05,INV-21-0021,ar,1923848
JRN-030161,2025-05,INV-21-0021,revenue,-1923848
JRN-030162,2025-05,INV-21-0021,cash,1923848
JRN-030162,2025-05,INV-21-0021,ar,-1923848
JRN-030163,2025-05,COST-INV-21-0021,cogs,1154308
JRN-030163,2025-05,COST-INV-21-0021,cash,-1154308
JRN-030164,2025-05,INV-21-0022,ar,1923848
JRN-030164,2025-05,INV-21-0022,revenue,-1923848
JRN-030165,2025-05,INV-21-0022,cash,1923848
JRN-030165,2025-05,INV-21-0022,ar,-1923848
JRN-030166,2025-05,COST-INV-21-0022,cogs,1154308
JRN-030166,2025-05,COST-INV-21-0022,cash,-1154308
JRN-030167,2025-05,INV-21-0023,ar,1923848
JRN-030167,2025-05,INV-21-0023,revenue,-1923848
JRN-030168,2025-05,INV-21-0023,cash,1923848
JRN-030168,2025-05,INV-21-0023,ar,-1923848
JRN-030169,2025-05,COST-INV-21-0023,cogs,1154308
JRN-030169,2025-05,COST-INV-21-0023,cash,-1154308
JRN-030170,2025-05,INV-21-0024,ar,1923848
JRN-030170,2025-05,INV-21-0024,revenue,-1923848
JRN-030171,2025-05,INV-21-0024,cash,1923848
JRN-030171,2025-05,INV-21-0024,ar,-1923848
JRN-030172,2025-05,COST-INV-21-0024,cogs,1154308
JRN-030172,2025-05,COST-INV-21-0024,cash,-1154308
JRN-030173,2025-05,INV-21-0025,ar,1923848
JRN-030173,2025-05,INV-21-0025,revenue,-1923848
JRN-030174,2025-05,INV-21-0025,cash,1923848
JRN-030174,2025-05,INV-21-0025,ar,-1923848
JRN-030175,2025-05,COST-INV-21-0025,cogs,1154308
JRN-030175,2025-05,COST-INV-21-0025,cash,-1154308
JRN-030176,2025-05,INV-21-0026,ar,1923848
JRN-030176,2025-05,INV-21-0026,revenue,-1923848
JRN-030177,2025-05,INV-21-0026,cash,1923848
JRN-030177,2025-05,INV-21-0026,ar,-1923848
JRN-030178,2025-05,COST-INV-21-0026,cogs,1154308
JRN-030178,2025-05,COST-INV-21-0026,cash,-1154308
JRN-030179,2025-05,INV-21-0027,ar,1923848
JRN-030179,2025-05,INV-21-0027,revenue,-1923848
JRN-030180,2025-05,INV-21-0027,cash,1923848
JRN-030180,2025-05,INV-21-0027,ar,-1923848
JRN-030181,2025-05,COST-INV-21-0027,cogs,1154308
JRN-030181,2025-05,COST-INV-21-0027,cash,-1154308
JRN-030182,2025-05,INV-21-0028,ar,1923848
JRN-030182,2025-05,INV-21-0028,revenue,-1923848
JRN-030183,2025-05,INV-21-0028,cash,1923848
JRN-030183,2025-05,INV-21-0028,ar,-1923848
